Species	OrthoFinder_ID	gene_chr	gene_start	gene_end	TE_positive
Populus_pruinosa	Populus_pruinosa__PprTF05G1301.1	Chr5	23277161	23280230	True
Populus_pruinosa	Populus_pruinosa__PprTF05G1494.1	Chr5	26055179	26058884	True
Populus_pruinosa	Populus_pruinosa__PprTF05G1515.1	Chr5	26304299	26308569	True
Populus_pruinosa	Populus_pruinosa__PprTF05G1738.1	Chr5	28340212	28343276	False
Populus_pruinosa	Populus_pruinosa__PprTF05G1865.1	Chr5	29410761	29411238	True
Populus_pruinosa	Populus_pruinosa__PprTF05G1985.1	Chr5	30335011	30336032	False
Populus_pruinosa	Populus_pruinosa__PprTF05G2126.1	Chr5	31203741	31205406	True
Populus_pruinosa	Populus_pruinosa__PprTF06G0192.1	Chr6	1824192	1825897	False
Populus_pruinosa	Populus_pruinosa__PprTF06G0248.1	Chr6	2196060	2199118	True
Populus_pruinosa	Populus_pruinosa__PprTF06G0288.1	Chr6	2699953	2705471	True
Populus_pruinosa	Populus_pruinosa__PprTF06G0476.1	Chr6	4356097	4361545	False
Populus_pruinosa	Populus_pruinosa__PprTF06G0702.1	Chr6	6402506	6404750	True
Populus_pruinosa	Populus_pruinosa__PprTF06G0967.1	Chr6	9520672	9523485	False
Populus_pruinosa	Populus_pruinosa__PprTF06G2103.1	Chr6	32079532	32082088	True
Populus_pruinosa	Populus_pruinosa__PprTF06G2310.1	Chr6	33938353	33940089	True
Populus_pruinosa	Populus_pruinosa__PprTF07G0062.1	Chr7	476200	476869	True
Populus_pruinosa	Populus_pruinosa__PprTF07G0182.1	Chr7	1539878	1540130	True
Populus_pruinosa	Populus_pruinosa__PprTF07G0186.1	Chr7	1568895	1569393	False
Populus_pruinosa	Populus_pruinosa__PprTF07G0271.1	Chr7	2350115	2353244	False
Populus_pruinosa	Populus_pruinosa__Chr7_exon13_exon12_exon25_exon1_exon7_exon11	Chr7	15477227	15480748	False
Populus_pruinosa	Populus_pruinosa__PprTF07G0737.1	Chr7	15522011	15522280	True
Populus_pruinosa	Populus_pruinosa__PprTF07G0738.1	Chr7	15530579	15531091	True
Populus_pruinosa	Populus_pruinosa__PprTF07G1080.1	Chr7	19212552	19216301	False
Populus_pruinosa	Populus_pruinosa__PprTF08G0080.1	Chr8	460290	462445	False
Populus_pruinosa	Populus_pruinosa__PprTF08G0148.1	Chr8	831948	834284	True
Populus_pruinosa	Populus_pruinosa__PprTF08G0945.1	Chr8	6773660	6774193	True
Populus_pruinosa	Populus_pruinosa__PprTF08G1009.1	Chr8	7266068	7266674	False
Populus_pruinosa	Populus_pruinosa__PprTF08G1056.1	Chr8	7635752	7640219	False
Populus_pruinosa	Populus_pruinosa__PprTF09G0182.1	Chr9	7161048	7163420	True
Populus_pruinosa	Populus_pruinosa__PprTF09G0691.1	Chr9	12000125	12000982	True
Populus_pruinosa	Populus_pruinosa__PprTF09G0692.1	Chr9	12004835	12007445	False
Populus_pruinosa	Populus_pruinosa__PprTF09G0934.1	Chr9	13769835	13772753	True
Populus_pruinosa	Populus_pruinosa__PprTF09G1109.1	Chr9	15041765	15042236	False
Populus_pruinosa	Populus_pruinosa__PprTF09G1167.1	Chr9	15451058	15453849	True
Populus_pruinosa	Populus_pruinosa__PprTF09G1244.1	Chr9	15968249	15969047	True
Populus_pruinosa	Populus_pruinosa__PprTF09G1503.1	Chr9	17691333	17698098	False
Populus_pruinosa	Populus_pruinosa__PprTF09G1505.1	Chr9	17711891	17713723	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse00863.t1	Chr1	11439918	11441509	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse00894.t1	Chr1	11800685	11801701	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse02422.t2	Chr1	29367726	29368649	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse02970.t1	Chr1	39323608	39324054	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse03272.t1	Chr1	42452680	42458654	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse03871.t1	Chr1	47616269	47618976	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse04333.t2	Chr1	52071297	52078277	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse04443.t1	Chr1	52785838	52786639	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse23865.t1	Chr10	12174955	12175375	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse24122.t6	Chr10	14306702	14310863	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse24692.t2	Chr10	18752665	18755444	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse24818.t1	Chr10	19786236	19786671	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse24837.t1	Chr10	19974221	19974905	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse24956.t1	Chr11	304721	306767	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse25052.t3	Chr11	690784	693175	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse25944.t1	Chr11	6683000	6683432	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse26013.t1	Chr11	7189795	7190398	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse26066.t1	Chr11	7569384	7574635	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse27260.t3	Chr12	447665	450354	True
Populus_pseudoglauca	Populus_pseudoglauca__LG12_exon3_exon2_exon1_exon5	Chr12	2893490	2896032	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse27809.t2	Chr12	7060680	7064062	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse28384.t1	Chr12	15572491	15577069	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse29992.t6	Chr13	15572719	15573770	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse30427.t1	Chr14	1230998	1234642	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse30879.t2	Chr14	5232560	5236042	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse31470.t1	Chr14	15731650	15734720	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse31567.t1	Chr14	16503658	16504153	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse31692.t1	Chr14	17567176	17567914	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse32258.t1	Chr15	5492276	5492906	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse33456.t1	Chr16	2388371	2392113	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse34228.t1	Chr16	12836461	12837043	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse35011.t1	Chr17	2458067	2460644	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse35754.t1	Chr17	13260891	13266089	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse35884.t1	Chr17	14482404	14487629	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse35928.t1	Chr17	14844133	14847021	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse35995.t1	Chr17	15348919	15350696	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse37814.t1	Chr19	2746099	2748426	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse38343.t1	Chr19	7193734	7194627	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse38344.t1	Chr19	7199634	7202184	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse38608.t10	Chr19	8911168	8913504	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse38800.t1	Chr19	10096410	10096878	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse38861.t1	Chr19	10518818	10521645	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse38948.t1	Chr19	11057253	11058604	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse39227.t1	Chr19	12834233	12841076	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse39229.t1	Chr19	12855718	12857565	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse04944.t2	Chr2	1873465	1874412	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse05016.t1	Chr2	2323728	2326782	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse05058.t2	Chr2	2732477	2738031	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse05248.t2	Chr2	4345579	4350902	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse05491.t1	Chr2	6428754	6430710	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse05802.t1	Chr2	9269847	9272544	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse07149.t1	Chr2	26723150	26725136	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse07412.t2	Chr2	29397917	29399648	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse07661.t1	Chr3	2061813	2067260	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse07823.t1	Chr3	3674384	3680594	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse08126.t1	Chr3	6460497	6461862	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse08231.t1	Chr3	7525284	7527801	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse08286.t1	Chr3	8011094	8011562	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse08451.t1	Chr3	9658793	9661625	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse08784.t1	Chr3	16119098	16119689	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10274.t1	Chr4	2179571	2180042	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10416.t1	Chr4	3082674	3085746	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10640.t2	Chr4	4792066	4794496	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10662.t1	Chr4	4983946	4988487	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10873.t2	Chr4	6731056	6734080	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse10874.t1	Chr4	6746801	6748212	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse11135.t1	Chr4	9025349	9025793	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse11232.t3	Chr4	9764104	9766689	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse11648.t1	Chr4	13106613	13110099	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse11926.t1	Chr4	16505417	16505852	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse12700.t1	Chr5	182450	184133	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse12864.t2	Chr5	1077951	1078969	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse12995.t1	Chr5	1993739	1994207	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse13132.t2	Chr5	3111832	3114927	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse13368.t1	Chr5	5228676	5232958	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse13385.t1	Chr5	5461438	5465161	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse13593.t1	Chr5	7961017	7964050	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse14019.t2	Chr5	15933331	15936271	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse14079.t1	Chr5	16594853	16595342	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse14174.t1	Chr5	17709351	17709960	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse14446.t3	Chr5	20480521	20483935	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse14728.t1	Chr5	22795377	22799992	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse15326.t1	Chr6	1664580	1667157	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse15351.t1	Chr6	1958356	1960969	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse16203.t1	Chr6	15083905	15089595	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse17162.t1	Chr6	23343956	23349844	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse17251.t2	Chr6	23992132	23992846	False
Populus_pseudoglauca	Populus_pseudoglauca__Popse17541.t1	Chr7	403194	405749	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse18821.t1	Chr7	15114099	15114702	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse18891.t1	Chr7	15654151	15654583	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse19847.t1	Chr7	22133292	22135810	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse19905.t1	Chr7	22429388	22431177	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse19909.t1	Chr7	22441091	22443316	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse20060.t1	Chr8	329174	331959	True
Populus_pseudoglauca	Populus_pseudoglauca__Popse20327.t1	Chr8	3015048	3017544	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio00925.t1	Chr1	6332896	6333895	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio00963.t1	Chr1	6823203	6824219	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio02675.t1	Chr1	25908302	25909112	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio03623.t1	Chr1	38829678	38834550	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio04355.t1	Chr1	45214801	45215727	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio39000.t1	Chr10	2445129	2448969	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio08268.t1	Chr10	11697678	11698377	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio08269.t1	Chr10	11733346	11733901	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio08372.t1	Chr10	12667546	12672795	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio09499.t1	Chr10	20992908	20994619	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24221.t1	Chr11	831176	832753	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24131.t1	Chr11	1631560	1633857	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24064.t1	Chr11	2107695	2108347	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio23859.t1	Chr11	3970521	3971878	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio23539.t1	Chr11	8237462	8237891	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio35234.t1	Chr12	6677886	6678789	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio33336.t1	Chr13	1809487	1811014	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio34145.t1	Chr13	11354416	11355647	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio37565.t1	Chr14	223780	227894	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio38431.t1	Chr14	11380777	11387090	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio31811.t1	Chr15	1337245	1339702	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio32104.t1	Chr15	3968673	3969855	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio32198.t1	Chr15	4699861	4702647	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio32232.t1	Chr15	4980085	4983098	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio33031.t1	Chr15	8721217	8722916	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio33030.t1	Chr15	8725678	8731594	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio36239.t1	Chr16	6557890	6559458	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio36105.t1	Chr16	7994902	8004585	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio36060.t1	Chr16	9008030	9012472	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio35982.t1	Chr16	9872112	9875252	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio31073.t1	Chr17	5401011	5402533	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24543.t1	Chr19	1954451	1956296	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24544.t1	Chr19	2010608	2012031	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio24546.t1	Chr19	2024499	2027196	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio15123.t1	Chr2	4729547	4731786	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio14830.t1	Chr2	8713100	8714646	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio14530.t1	Chr2	11854699	11855440	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio14412.t1	Chr2	12835770	12836671	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio14343.t1	Chr2	13363145	13366547	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio14061.t1	Chr2	15492293	15493376	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio13823.t1	Chr2	17638994	17640404	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio13798.t1	Chr2	17856695	17857640	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio13476.t1	Chr2	20581600	20582515	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio13302.t1	Chr2	21906187	21908885	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio13163.t1	Chr2	22845071	22847160	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio12969.t1	Chr2	24114817	24115738	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio21516.t1	Chr3	7490780	7493353	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio21578.t1	Chr3	7963926	7964529	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio21650.t1	Chr3	8511334	8512907	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio20464.t1	Chr4	484285	485879	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio20369.t1	Chr4	1434522	1439101	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio20064.t1	Chr4	4510645	4520414	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio19552.t1	Chr4	8949660	8956472	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18886.t1	Chr4	17459120	17461046	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18768.t1	Chr4	18343343	18343979	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18615.t1	Chr4	19905717	19906305	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18290.t1	Chr4	22687454	22688216	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18289.t1	Chr4	22699406	22700207	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio17942.t1	Chr5	442251	443790	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio17699.t1	Chr5	2236985	2239109	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio18216.t1	Chr5	3368815	3371537	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio17356.t1	Chr5	5379223	5380888	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio15694.t1	Chr5	22072721	22073510	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio10679.t1	Chr6	4486834	4488985	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio10915.t1	Chr6	6802711	6804209	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio11224.t1	Chr6	10751494	10754236	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio11334.t1	Chr6	12342323	12344864	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio11392.t1	Chr6	12977195	12977995	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio11583.t1	Chr6	15052696	15054442	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio11897.t1	Chr6	17950750	17952216	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio26146.t1	Chr7	1091108	1091702	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio26068.t1	Chr7	1738895	1740797	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio27322.t1	Chr7	5031857	5034506	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio27318.t1	Chr7	5064747	5065885	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio27244.t1	Chr7	6042268	6044549	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio06806.t1	Chr8	2343289	2347895	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio06912.t1	Chr8	3152772	3154106	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio07324.t1	Chr8	6174122	6177720	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio07343.t1	Chr8	6305664	6306910	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio07720.t1	Chr8	9097295	9097766	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio07827.t1	Chr8	9939245	9941680	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio04944.t1	Chr9	7704125	7704926	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio06318.t1	Chr9	8497210	8499238	True
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio05994.t1	Chr9	10744757	10745857	False
Populus_qiongdaoensis	Populus_qiongdaoensis__Poqio04824.t1	Scaffold_000001	7091577	7092975	True
Populus_rotundifolia	Populus_rotundifolia__Porot00251.t1	Chr1	2160527	2161328	True
Populus_rotundifolia	Populus_rotundifolia__Porot00339.t2	Chr1	2822719	2829653	True
Populus_rotundifolia	Populus_rotundifolia__Porot00761.t1	Chr1	6499868	6502733	True
Populus_rotundifolia	Populus_rotundifolia__Porot01337.t1	Chr1	11948923	11954823	True
Populus_rotundifolia	Populus_rotundifolia__Porot01641.t1	Chr1	15023640	15025108	True
Populus_rotundifolia	Populus_rotundifolia__Porot02200.t3	Chr1	25442481	25443398	False
Populus_rotundifolia	Populus_rotundifolia__Porot03692.t1	Chr1	44257770	44258790	False
Populus_rotundifolia	Populus_rotundifolia__Porot03725.t4	Chr1	44636921	44638564	True
Populus_rotundifolia	Populus_rotundifolia__Porot23022.t1	Chr10	11139836	11140247	True
Populus_rotundifolia	Populus_rotundifolia__Porot23290.t1	Chr10	13374710	13378685	True
Populus_rotundifolia	Populus_rotundifolia__Porot23835.t1	Chr10	17774860	17777658	True
Populus_rotundifolia	Populus_rotundifolia__Porot23969.t1	Chr10	18890822	18891257	False
Populus_rotundifolia	Populus_rotundifolia__Porot23987.t1	Chr10	19089341	19090019	True
Populus_rotundifolia	Populus_rotundifolia__Porot26584.t1	Chr12	10591752	10596155	True
Populus_rotundifolia	Populus_rotundifolia__Porot26637.t1	Chr12	10940056	10940659	True
Populus_rotundifolia	Populus_rotundifolia__Porot26710.t1	Chr12	11449593	11450034	False
Populus_rotundifolia	Populus_rotundifolia__Porot27540.t2	Chr12	17221458	17223807	True
Populus_rotundifolia	Populus_rotundifolia__Porot27620.t1	Chr12	17586742	17588882	True
Populus_rotundifolia	Populus_rotundifolia__Porot27890.t1	Chr13	1489888	1491658	True
Populus_rotundifolia	Populus_rotundifolia__Porot27949.t1	Chr13	1870800	1873691	True
Populus_rotundifolia	Populus_rotundifolia__Porot27989.t1	Chr13	2196534	2200996	True
Populus_rotundifolia	Populus_rotundifolia__Porot28116.t1	Chr13	3529980	3535083	True
Populus_rotundifolia	Populus_rotundifolia__Porot28830.t1	Chr13	13133073	13135647	True
Populus_rotundifolia	Populus_rotundifolia__Porot29416.t7	Chr14	2717629	2718699	True
Populus_rotundifolia	Populus_rotundifolia__Porot30591.t1	Chr15	465058	465739	True
Populus_rotundifolia	Populus_rotundifolia__Porot30716.t1	Chr15	1583686	1584181	False
Populus_rotundifolia	Populus_rotundifolia__Porot30815.t2	Chr15	2299431	2302493	False
Populus_rotundifolia	Populus_rotundifolia__Porot31393.t1	Chr15	10193747	10197144	False
Populus_rotundifolia	Populus_rotundifolia__Porot31810.t1	Chr15	14289179	14292823	False
Populus_rotundifolia	Populus_rotundifolia__Porot31978.t3	Chr16	368267	370932	True
Populus_rotundifolia	Populus_rotundifolia__Porot32217.t1	Chr16	3129699	3132247	True
Populus_rotundifolia	Populus_rotundifolia__Porot32917.t1	Chr16	11561686	11566218	True
Populus_rotundifolia	Populus_rotundifolia__Porot34288.t1	Chr17	9309183	9309813	True
Populus_rotundifolia	Populus_rotundifolia__Porot36106.t1	Chr19	1751372	1753699	True
Populus_rotundifolia	Populus_rotundifolia__Porot36547.t1	Chr19	5842116	5844734	False
Populus_rotundifolia	Populus_rotundifolia__Porot36548.t1	Chr19	5847496	5847936	True
Populus_rotundifolia	Populus_rotundifolia__Porot36925.t1	Chr19	8383456	8386389	True
Populus_rotundifolia	Populus_rotundifolia__Porot37110.t1	Chr19	9873072	9873540	True
Populus_rotundifolia	Populus_rotundifolia__Porot37171.t2	Chr19	10276087	10278899	True
Populus_rotundifolia	Populus_rotundifolia__Porot37257.t1	Chr19	10761354	10762838	True
Populus_rotundifolia	Populus_rotundifolia__Porot37520.t1	Chr19	12521867	12528784	True
Populus_rotundifolia	Populus_rotundifolia__Porot37523.t1	Chr19	12543574	12545414	True
Populus_rotundifolia	Populus_rotundifolia__Porot04803.t1	Chr2	2625214	2627816	False
Populus_rotundifolia	Populus_rotundifolia__Porot05623.t1	Chr2	16132823	16138764	True
Populus_rotundifolia	Populus_rotundifolia__Porot06576.t3	Chr2	24693091	24698863	True
Populus_rotundifolia	Populus_rotundifolia__Porot06665.t1	Chr2	25387931	25388645	False
Populus_rotundifolia	Populus_rotundifolia__Porot07125.t2	Chr3	2437979	2440166	True
Populus_rotundifolia	Populus_rotundifolia__Porot07183.t1	Chr3	2795653	2798701	True
Populus_rotundifolia	Populus_rotundifolia__Porot07225.t1	Chr3	3222002	3227621	True
Populus_rotundifolia	Populus_rotundifolia__Porot07418.t1	Chr3	4816073	4821480	True
Populus_rotundifolia	Populus_rotundifolia__Porot07991.t1	Chr3	10019153	10021862	True
Populus_rotundifolia	Populus_rotundifolia__Porot09216.t2	Chr3	23773794	23774874	True
Populus_rotundifolia	Populus_rotundifolia__Porot09445.t1	Chr3	25677199	25678886	True
Populus_rotundifolia	Populus_rotundifolia__Porot09994.t1	Chr4	4346793	4351391	True
Populus_rotundifolia	Populus_rotundifolia__Porot10289.t5	Chr4	7346988	7350158	False
Populus_rotundifolia	Populus_rotundifolia__Porot10569.t1	Chr4	9918753	9919362	True
Populus_rotundifolia	Populus_rotundifolia__Porot10676.t1	Chr4	10969066	10969555	True
Populus_rotundifolia	Populus_rotundifolia__Porot10739.t6	Chr4	11561437	11564410	False
Populus_rotundifolia	Populus_rotundifolia__Porot11098.t1	Chr4	16640793	16643799	True
Populus_rotundifolia	Populus_rotundifolia__Porot11305.t1	Chr4	18886745	18889167	True
Populus_rotundifolia	Populus_rotundifolia__Porot11325.t1	Chr4	19111818	19115729	True
Populus_rotundifolia	Populus_rotundifolia__Porot11545.t1	Chr4	21125113	21128233	False
Populus_rotundifolia	Populus_rotundifolia__Porot11680.t1	Chr4	22106040	22106818	True
Populus_rotundifolia	Populus_rotundifolia__Porot11801.t1	Chr4	23030103	23031122	True
Populus_rotundifolia	Populus_rotundifolia__Porot11949.t1	Chr4	23883395	23885071	True
Populus_rotundifolia	Populus_rotundifolia__Porot12592.t1	Chr5	7847090	7847525	True
Populus_rotundifolia	Populus_rotundifolia__Porot12859.t2	Chr5	10701059	10704566	True
Populus_rotundifolia	Populus_rotundifolia__Porot13247.t4	Chr5	13901172	13903796	True
Populus_rotundifolia	Populus_rotundifolia__Porot13343.t1	Chr5	14544035	14544479	True
Populus_rotundifolia	Populus_rotundifolia__Porot13594.t1	Chr5	16761356	16763622	False
Populus_rotundifolia	Populus_rotundifolia__Porot13595.t2	Chr5	16774706	16777776	True
Populus_rotundifolia	Populus_rotundifolia__Porot13810.t1	Chr5	18513615	18518049	False
Populus_rotundifolia	Populus_rotundifolia__Porot13832.t1	Chr5	18707772	18710223	False
